product_id,product_name,product_name_original,brand,category,subcategory,sku,price,price_unit,dosage_form,ingredients,specification,is_active,source_database,ai_extracted_product,has_ai_match,ai_match_confidence,total_quantity_purchased,purchase_frequency,avg_quantity_per_purchase,avg_purchase_price,min_purchase_price,max_purchase_price,pharmacies,first_purchase_date,last_purchase_date,promotion_programs,promotion_categories,promotion_count,has_purchase_data,has_promotion_data,data_completeness_score
LC_00003778,HOÀN LỤC VỊ BỔ THẬN ÂM OPC 240V,HOÀN LỤC VỊ BỔ THẬN ÂM OPC 240V,Opc,Thuốc,Thuốc tiết niệu - sinh dục,00003778,54000.0,Hộp,Hoàn cứng,"Phục Linh 36mg, Trạch tả 36mg, Mẫu đơn 36mg, Sơn thù 48mg, Hoài Sơn 48mg, Thục địa 96mg",Hộp 240 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00007451,TOTTRI TRAPHACO 15 GÓI,TOTTRI TRAPHACO 15 GÓI,Traphaco,Thuốc,Thuốc tim mạch & máu,00007451,143000.0,Hộp,Hoàn cứng,"Sài Hồ 0.4g, Thăng ma 0.4g, Hoàng kỳ 0.7g, Đảng Sâm 0.7g, Thanh bì 0.4g, Ý Dĩ 0.4g, Đương quy 0.4g, Cam Thảo Bắc 0.2g, Sen 0.4g, Bạch truật 0.4g",Hộp 15 Túi x 5g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00004135,KIDDIECAL CATALENT 30V,KIDDIECAL CATALENT 30V,Catalent,Thuốc,Cơ - xương - khớp,00004135,275000.0,Hộp,Viên nang mềm,"Calcium 200mg, Vitamin D3 200iu, Vitamin K1 30mcg",Hộp 30 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00001506,CALCI GENOL VIDIPHA 360G,CALCI GENOL VIDIPHA 360G,Vidipha,Thuốc,Cơ - xương - khớp,00001506,30000.0,Chai,Hỗn dịch uống,"Tricalcium phosphate 3.6g, Vitamin D2 72000iu",Chai x 360g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00001375,BOGANIC VBĐ TRAPHACO 5X20,BOGANIC VBĐ TRAPHACO 5X20,Traphaco,Thuốc,Thuốc tiêu hoá & gan mật,00001375,80000.0,Hộp,Viên nén bao đường,"Bìm bìm biếc (Hạt) 7.5mg, Rau đắng đất 75mg, Atisô 100mg",Hộp 5 Vỉ x 20 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00009764,NADYROSA NADYPHAR 50G,NADYROSA NADYPHAR 50G,Nadyphar,Thuốc,Thuốc da liễu,00009764,29530.0,Chai,Dạng bột,"Kẽm oxyd 0.5g, Acid Boric 0.1g, Titan dioxit 0.3g",Chai x 50g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00002970,EYELIGHT VITA B1B2PP DHG 10ML,EYELIGHT VITA B1B2PP DHG 10ML,Dhg,Thuốc,"Thuốc Mắt, Tai, Mũi, Họng",00002970,24800.0,Hộp,Dung dịch,"Vitamin PP 40mg, Vitamin B2 0.2mg, Vitamin B1 5mg, Tá dược vừa đủ 10ml",Hộp x 10ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00010396,GELLUX 1G DAVI 20 GÓI,GELLUX 1G DAVI 20 GÓI,Davipharm,Thuốc,Thuốc tiêu hoá & gan mật,00010396,3200.0,Gói,Hỗn dịch uống,Sucralfat 1g,Hộp 20 gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00009700,EAGLE BRAND MEDICATED OIL 24ML 12 CHAI - DẦU XANH CON Ó,EAGLE BRAND MEDICATED OIL 24ML 12 CHAI - DẦU XANH CON Ó,Borden,Thuốc,"Miếng dán, cao xoa, dầu",00009700,74999.0,Chai,Dung dịch,"Methyl salicylate 18.6%, Eucalyptus oil 1.56%, Menthol 28.5%",Hộp 12 chai,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00007267,TERPINZOAT TVP 10X10,TERPINZOAT TVP 10X10,Tv.Pharm,Thuốc,Thuốc hô hấp,00007267,500.0,Viên,Viên nang cứng,"Terpin hydrate 100mg, Natri benzoat 50mg",Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00007139,TAGINYL 500MG 2X10,TAGINYL 500MG 2X10,Thành Nam,Thuốc,Thuốc tim mạch & máu,00007139,700.0,Viên,Viên nén,N-Acetyl-dl-leucin 500mg,Hộp 2 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00006938,STUGERON 25  25X10,STUGERON 25  25X10,Janssen,Thuốc,Thuốc dị ứng,00006938,748.0,Viên,Viên nén,Cinnarizine 25mg,Hộp 25 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00006786,SOARES 1.5G DAVI 30 GÓI,SOARES 1.5G DAVI 30 GÓI,Davipharm,Thuốc,Thuốc tiêu hoá & gan mật,00006786,6300.0,Gói,Hỗn dịch uống,Almagate 1.5g,Hộp 30 Gói x 15g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00006322,REMEM 120MG  4X15,REMEM 120MG  4X15,MBC,Thuốc,Thuốc tim mạch & máu,00006322,8917.0,Viên,Viên nén bao phim,Ginkgo biloba leaf extract dry concentrate 120mg,Hộp 4 Vỉ x 15 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00006298,RECTIOFAR PHARMEDIC 3ML,RECTIOFAR PHARMEDIC 3ML,Pharmedic,Thuốc,Thuốc tiêu hoá & gan mật,00006298,2500.0,Ống,Dung dịch bơm trực tràng,Glycerin 1.79g,Hộp 50 Ống,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00005462,OBIMIN UNITED 3X10,OBIMIN UNITED 3X10,United,Thuốc,Thuốc bổ & vitamin,00005462,2400.0,Viên,Viên bao phim,"Nicotinamide 20mg, Vitamin A 3000 , Vitamin C 100mg, Vitamin B12 4mcg, Vitamin B6 15mg, Vitamin B2 2.5mg, Vitamin B1 10mg, Vitamin D 400, Calcium 7.5mg, Acid folic 1mg, Ferrous fumarate 90mg",Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00005144,NATRI BICARBONAT 500MG BIDIPHAR 160V,NATRI BICARBONAT 500MG BIDIPHAR 160V,Bidiphar,Thuốc,Thuốc tiêu hoá & gan mật,00005144,20200.0,Hộp,Viên nén,Natri hydrocarbonat 500mg,Hộp 160 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00004544,LORASTAD D STELLA 3X10,LORASTAD D STELLA 3X10,Stella Pharm,Thuốc,Thuốc dị ứng,00004544,1200.0,Viên,Viên nén bao phim,Desloratadine 5mg,Hộp 3 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00004376,LEVIGATUS TRAPHACO 20G,LEVIGATUS TRAPHACO 20G,Traphaco,Thuốc,Thuốc da liễu,00004376,19000.0,Tuýp,Dạng kem,"Cetrimid 100mg, Tinh chất nghệ 0.07ml, Tá dược vừa đủ 20 ",Tuýp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00004244,KREMIL-S UNITED 10X10,KREMIL-S UNITED 10X10,United,Thuốc,Thuốc tiêu hoá & gan mật,00004244,1094.0,Viên,Viên nhai,"Simethicone 30mg, Magnesium hydroxide 233mg, Nhôm hydroxyd 178mg",Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00004110,KETOCONAZOLE 2% MEKOPHAR 5G,KETOCONAZOLE 2% MEKOPHAR 5G,Mekophar,Thuốc,Thuốc da liễu,00004110,6000.0,Tuýp,Kem,Ketoconazole 0.1g,Tuýp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00003637,HAPACOL FLU 250MG DHG 24 GÓI,HAPACOL FLU 250MG DHG 24 GÓI,Dhg,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00003637,1958.0,Gói,Dạng bột,"Paracetamol 250mg, Chlorpheniramine 1mg",Hộp 24 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00003636,HAPACOL 150 FLU DHG 24 GÓI,HAPACOL 150 FLU DHG 24 GÓI,Dhg,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00003636,1571.0,Gói,Dạng bọt,"Paracetamol 150mg, Chlorpheniramine 1mg",Hộp 24 gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00003628,HAPACOL 325MG DHG 10X10,HAPACOL 325MG DHG 10X10,Dhg,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00003628,260.0,Viên,Viên nén,Paracetamol 325mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00002719,EFFERALGAN 250MG 12 GÓI,EFFERALGAN 250MG 12 GÓI,Upsa Sas,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00002719,3700.0,Gói,Bột sủi pha dung dịch uống,Paracetamol 250mg,Hộp 12 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00002522,DOLFENAL UNITED 25X4,DOLFENAL UNITED 25X4,United,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00002522,1500.0,Viên,Viên nén bao phim,Mefenamic acid 500mg,Hộp 25 Vỉ x 4 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00002226,CỒN XOA BÓP AN TRIỆU 60ML,CỒN XOA BÓP AN TRIỆU 60ML,An Triệu,Thuốc,"Miếng dán, cao xoa, dầu",00002226,22000.0,Chai,Dung dịch,"Đinh hương 4.5g, Bạc hà 0.9g, Đại hồi 2.7g, Quế 3.6g, Nhũ hương 2.34g, Huyết Giác 1.8g",Chai,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00001500,CALCI D MEKOPHAR 10X10,CALCI D MEKOPHAR 10X10,Mekophar,Thuốc,Cơ - xương - khớp,00001500,440.0,Viên,Viên nén bao phim,"Calci carbonat 750mg, Cholecalciferol 60IU",Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00001290,BIOLAC BIOPHARCO 10X10,BIOLAC BIOPHARCO 10X10,Biopharco,Thuốc,Thuốc tiêu hoá & gan mật,00001290,900.0,Viên,Viên nang cứng,"Lactobacillus acidophilus 10^6cfu, Tá dược vừa đủ 500mg",Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00001245,BIAFINE 93G,BIAFINE 93G,Janssen,Thuốc,Thuốc da liễu,00001245,121000.0,Tuýp,Nhũ tương,Trolamine 6.7mg,Tuýp x 93g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00001207,BERBERIN 100MG DOMESCO 100V,BERBERIN 100MG DOMESCO 100V,Domesco,Thuốc,Thuốc tiêu hoá & gan mật,00001207,980.0,Viên,Viên nang cứng,Berberine 100mg,Hộp 100 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00001019,AXCEL HYDROCORTISONE 15G,AXCEL HYDROCORTISONE 15G,Axcel,Thuốc,Thuốc da liễu,00001019,35000.0,Tuýp,Kem,Hydrocortisone 1% w/w,Tuýp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00000670,AMBROCO UNITED 60ML,AMBROCO UNITED 60ML,United,Thuốc,Thuốc hô hấp,00000670,38000.0,Chai,Siro,Ambroxol 15mg,Chai x 60ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00016385,KẼM OXYD 10% HDPHARMA 15G,KẼM OXYD 10% HDPHARMA 15G,Hải Dương,Thuốc,Thuốc da liễu,00016385,11000.0,Tuýp,Dạng kem,"Kẽm oxyd 1.5 , Tá dược vừa đủ 5 ",Tuýp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00015307,BETADINE XỊT HỌNG CHAI 50ML,BETADINE XỊT HỌNG CHAI 50ML,Betadine,Thuốc,Thuốc da liễu,00015307,109000.0,Chai,Dung dịch xịt,Povidone-iodine 0.45 ,Chai x 50ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00015009,TELFOR 60 DHG 2X10,TELFOR 60 DHG 2X10,Dhg,Thuốc,Thuốc dị ứng,00015009,1300.0,Viên,Viên nén bao phim,Fexofenadin Hydroclorid 60mg,Hộp 2 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00015008,TELFOR 180 DHG 2X10,TELFOR 180 DHG 2X10,Dhg,Thuốc,Thuốc dị ứng,00015008,2750.0,Viên,Viên nén bao phim,Fexofenadine 180mg,Hộp 2 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00014757,ENTEROBELLA MEKOPHAR 25 GÓI X 1G,ENTEROBELLA MEKOPHAR 25 GÓI X 1G,Mekophar,Thuốc,Thuốc tiêu hoá & gan mật,00014757,5200.0,Gói,Bột,Bacillus clausii 10^9 - 2.10^9cfu,Hộp 25 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00009795,ARIEL TATRA 2 MIẾNG,ARIEL TATRA 2 MIẾNG,TATRA,Thuốc,"Miếng dán, cao xoa, dầu",00009795,40000.0,Hộp,Miếng dán,Scopolamine 1.5mg,,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00006713,SILYMAX COMPLEX MEDIPLANTEX 6X10,SILYMAX COMPLEX MEDIPLANTEX 6X10,Mediplantex,Thuốc,Thuốc tiêu hoá & gan mật,00006713,6000.0,Viên,Viên nang,"Nghệ vàng 25mg, Nhân trần 50mg, Schisandra 25mg, Diệp hạ châu 200mg, Silymarin 70mg",Hộp 6 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00002956,EXOMUC 200MG BOUCHARA 30 GÓI,EXOMUC 200MG BOUCHARA 30 GÓI,Bouchara,Thuốc,Thuốc hô hấp,00002956,6000.0,Gói,Cốm pha hỗn dịch uống,Acetylcysteine 200mg,Hộp 30 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00002710,EFFERALGAN 150MG 12 GÓI,EFFERALGAN 150MG 12 GÓI,Upsa Sas,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00002710,33600.0,Hộp,Bột sủi pha dung dịch uống,Paracetamol 150mg,Hộp 12 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00002699,ECOSIP H/20G,ECOSIP H/20G,TATRA,Thuốc,"Miếng dán, cao xoa, dầu",00002699,14750.0,Gói,Miếng dán,"Thăng ma 30mg, Hồng hoa 30mg, Bạch cập 30mg, Đại hoàng 30mg, Lô hội 40mg, Chè dây 30mg, Methyl salicylate 10mg, Kẽm 30mg, Menthol 40mg, Cam thảo 30mg",Hộp 20 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00018225,GENSHU SAGOPHA 3X10,GENSHU SAGOPHA 3X10,Sagopha,Thuốc,Thuốc tiết niệu - sinh dục,00018225,522000.0,Hộp,Viên nang cứng,"Hải mã 330mg, Dâm dương hoắc 750mg, Bạch tật lê 1000mg, Lộc Nhung 330mg, Nhân Sâm 330mg, Hải hà 330mg, tinh hoàn cá sấu 250mg, Quế 100mg",Hộp 3 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00018508,A.T IBUPROFEN SYRUP 100MG AN THIÊN 30 ỐNG X 5ML - HỖN DỊCH UỐNG,A.T IBUPROFEN SYRUP 100MG AN THIÊN 30 ỐNG X 5ML - HỖN DỊCH UỐNG,An Thiên,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00018508,85000.0,Hộp,Hỗn dịch uống,Ibuprofen 100mg,Hộp 30 Ống x 5ml,True,Long Chau,Ibuprofen,True,1.0,229,3,76.33,249401.33,46289,357990,"Nhà thuốc Minh Châu, Nhà thuốc An Khang, Nhà thuốc Trung Sơn",10/06/2025,27/05/2025,Cứ 5 hộp tặng 2 hộp 2 vỉ (8.3%) hoặc cứ 10,Khác,1,True,True,1.0
LC_00018631,SARA ORANGE CHILDREN 250MG NAKORN 60ML,SARA ORANGE CHILDREN 250MG NAKORN 60ML,Thai Nakorn Patana,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00018631,27000.0,Chai,Hỗn dịch,Paracetamol 250mg,Chai x 60ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00018752,GELACTIVE FORT HASAN 30 GÓI X 10ML,GELACTIVE FORT HASAN 30 GÓI X 10ML,Hasan,Thuốc,Thuốc tiêu hoá & gan mật,00018752,2800.0,Gói,Hỗn dịch,"Nhôm hydroxyd 300mg, Simethicone 30mg, Tá dược vừa đủ 1gói",Hộp 30 Gói x 10ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00018875,YAGUCHI 7.5X10CM 5 MIẾNG,YAGUCHI 7.5X10CM 5 MIẾNG,TATRA,Thuốc,"Miếng dán, cao xoa, dầu",00018875,10000.0,Gói,Cao dán,"Camphor (natural) 7.1mg, Menthol natural 33mg, Methyl salicylate 36mg",Gói 5 Miếng,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00021089,LOPRADIUM 2MG IMEXPHARM 10X10,LOPRADIUM 2MG IMEXPHARM 10X10,Imexpharm,Thuốc,Thuốc tiêu hoá & gan mật,00021089,400.0,Viên,Viên nang cứng,Loperamide 2mg,Hộp 10 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00021623,"TIGER BALM RED 19,4G (NEW)","TIGER BALM RED 19,4G (NEW)",Haw Par,Thuốc,"Miếng dán, cao xoa, dầu",00021623,45000.0,Chai,Thuốc mỡ,"Menthol 10%, Tinh dầu bạc hà 6%, Tinh dầu đinh hương 5%, Tinh dầu tràm 7%, Camphor 25%",Chai,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00022092,MEBENDAZOL 500MG NAM HÀ 1V - GIUN NÚI,MEBENDAZOL 500MG NAM HÀ 1V - GIUN NÚI,Nam Hà,Thuốc,"Thuốc kháng sinh, kháng nấm",00022092,7000.0,Hộp,Viên nhai,Mebendazole 500mg,Hộp 1 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00022506,HALIXOL 30MG EGIS 2X10,HALIXOL 30MG EGIS 2X10,Egis Pharma,Thuốc,"Thuốc Mắt, Tai, Mũi, Họng",00022506,1950.0,Viên,Viên nén,Ambroxol hydroclorid 30mg,Hộp 2 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00022548,ESSEROSE 450MG MINSKINTERCAPS 5X10,ESSEROSE 450MG MINSKINTERCAPS 5X10,Minskintercaps,Thuốc,Thuốc tiêu hoá & gan mật,00022548,7100.0,Viên,Viên nang mềm,Phospholipid đậu nành 450mg,Hộp 5 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00027542,CALCIUM BOSTON 500MG 20V,CALCIUM BOSTON 500MG 20V,Boston,Thuốc,Cơ - xương - khớp,00027542,2950.0,Viên,Viên nén sủi bọt,"Calci lactat 2940mg, Calci carbonat 300mg",Hộp 20 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00027601,LOREZE 10MG MEGA 5X10,LOREZE 10MG MEGA 5X10,MEGA We care,Thuốc,Thuốc dị ứng,00027601,4000.0,Viên,Viên nang mềm,Loratadine 10mg,Hộp 5 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00028260,MEZAPULGIT HATAPHAR 30 GÓI X 3.3G,MEZAPULGIT HATAPHAR 30 GÓI X 3.3G,Hà Tây,Thuốc,Thuốc tiêu hoá & gan mật,00028260,1833.0,Gói,Dạng bột,"Magnesium carbonate 0.3g, Aluminium hydroxide 0.2g, Attapulgite 2.5g",Hộp 30 Gói x 3.3g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00028319,AMISEA 167MG MEDIPLANTEX 6X10,AMISEA 167MG MEDIPLANTEX 6X10,Mediplantex,Thuốc,Thuốc tiêu hoá & gan mật,00028319,394900.0,Hộp,Viên nén bao phim,Silymarin 167mg,Hộp 6 vỉ x 10 viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00029002,NASOMOM CLEAN CLEAR 70ML,NASOMOM CLEAN CLEAR 70ML,Reliv,Thuốc,"Thuốc Mắt, Tai, Mũi, Họng",00029002,39000.0,Hộp,Dung dịch vệ sinh mũi,Natri clorid 630mg,Hộp x 70ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00030565,AQUIMA MERAP 20 GÓI X 10ML,AQUIMA MERAP 20 GÓI X 10ML,Merap,Thuốc,Thuốc tiêu hoá & gan mật,00030565,3400.0,Gói,Hỗn dịch,"Aluminium hydroxide 460mg, Magnesi hydroxid 400mg, Simethicone 50mg",Hộp 20 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00031037,VORIFEND STELLA 6X10,VORIFEND STELLA 6X10,Stella Pharm,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00031037,1500.0,Viên,Viên nén bao phim,Glucosamin sulfate 500mg,Hộp 6 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00031513,PRO-ACIDOL PLUS 100G,PRO-ACIDOL PLUS 100G,Biopharco,Thuốc,Thuốc tiêu hoá & gan mật,00031513,249000.0,Hộp,Bột,"Bacillus subtilis 108cfu/g, Lactobacillus acidophilus 108cfu/g",Hộp 1 Lọ,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049431,CLARITYNE 10MG BAYER 1X10,CLARITYNE 10MG BAYER 1X10,Bayer,Thuốc,Thuốc dị ứng,00049431,6700.0,Viên,Viên nén,Loratadine 10mg,Hộp 1 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049383,LACTULIN 10G MEYER 100ML,LACTULIN 10G MEYER 100ML,Meyer,Thuốc,Thuốc tiêu hoá & gan mật,00049383,77000.0,Hộp,Dung dịch uống,Lactulose 10g,Hộp x 100ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049209,LIVERTON CARE 70MG STADA 10X10,LIVERTON CARE 70MG STADA 10X10,Stada,Thuốc,Thuốc tiêu hoá & gan mật,00049209,1670.0,Viên,Viên nén bao phim,Silymarin 70mg,Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049208,RHINOCORT AQUA 64MCG MCNEIL 120 LIỀU,RHINOCORT AQUA 64MCG MCNEIL 120 LIỀU,McNeil,Thuốc,"Thuốc Mắt, Tai, Mũi, Họng",00049208,234000.0,Hộp,Hỗn dịch xịt mũi,Budesonide 64mcg,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049207,VENTINOS 64MCG DHG 10ML,VENTINOS 64MCG DHG 10ML,Dhg,Thuốc,"Thuốc Mắt, Tai, Mũi, Họng",00049207,72000.0,Hộp,Hỗn dịch xịt mũi,Budesonide 64mcg,Hộp x 10ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049164,SALONPAS DICLOFENAC PATCH HISAMITSU 15 GÓI X 2 MIẾNG,SALONPAS DICLOFENAC PATCH HISAMITSU 15 GÓI X 2 MIẾNG,Hisamitsu,Thuốc,"Miếng dán, cao xoa, dầu",00049164,45000.0,Gói,Cao dán,Diclofenac Sodium 15mg,Hộp 15 Gói x 2 Miếng,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049160,BIPP ZINC POWDER 70MG DHG 24 GÓI X 1.5G,BIPP ZINC POWDER 70MG DHG 24 GÓI X 1.5G,Dhg,Thuốc,Thuốc bổ & vitamin,00049160,2200.0,Gói,Cốm pha hỗn dịch uống,Kẽm Gluconat 70mg,Hộp 24 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049130,DECOLGEN FORTE UNITED 30X4,DECOLGEN FORTE UNITED 30X4,United,Thuốc,"Thuốc giảm đau, hạ sốt, kháng viêm",00049130,1250.0,Viên,Viên nén,"Paracetamol 500mg, Phenylephrine 10mg, Chlorpheniramine 2mg",Hộp 30 Vỉ x 4 Viên,True,Long Chau,Decolgen,True,1.0,598,8,74.75,256391.5,40898,480703,"Nhà thuốc Minh Châu, Nhà thuốc Tâm Đức, Nhà thuốc Long Châu, Nhà thuốc Gia Hân",01/08/2025,31/03/2025,,,0,True,False,0.8
LC_00049065,MAZZGIN DHG PHARMA 10X10,MAZZGIN DHG PHARMA 10X10,Dhg,Thuốc,Thuốc bổ & vitamin,00049065,500.0,Viên,Viên nén bao phim,"Magnesi lactat dihydrat 470mg, Vitamin B6 5mg",Hộp 10 Vỉ x 10 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
